Org Number,Legal Name,SNI Code,Region,Classification,Legal Form,Founded Year,Personnel Costs,Board Total,Board Women,Board Men,Total Funding,turnover_first_year,turnover_last_year,turnover_first_value,turnover_last_value,turnover_cagr_pct,employees_first_year,employees_last_year,employees_first_value,employees_last_value,employees_cagr_pct,turnover_2023,turnover_2024,employees_2023,employees_2024,efficiency_growth_gap_pct,turnover_per_employee_2024,sni_2digit,division_interval,section_code,section_desc,time_span,log_turnover_2024,log_employees_2024,log_turnover_per_employee_2024,firm_age_2024,board_women_share,log_personnel_costs,log_total_funding
ORG_00827,Company_00827,73111,Uppsala län,Startup,aktiebolag,2017,36294000.0,4.0,0.0,4.0,250000.0,2017.0,2024.0,942000.0,167911000.0,109.68891070093112,2017.0,2024.0,2.0,42.0,54.48576602501738,210432000.0,167911000.0,45.0,42.0,55.20314467591374,3997880.9523809524,73,69-75,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",7.0,18.93894464104489,3.7612001156935624,15.201275266938465,7.0,0.0,17.40716302386987,12.429220196836383
ORG_00829,Company_00829,62010,Blekinge län,Startup,aktiebolag,2017,35536000.0,3.0,2.0,1.0,130200.0,2017.0,2024.0,24000.0,50730000.0,198.5435275564206,2018.0,2024.0,4.0,45.0,49.68975827619544,35047000.0,50730000.0,31.0,45.0,148.85376928022515,1127333.3333333333,62,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",7.0,17.742028029255074,3.828641396489095,13.935366406821244,7.0,0.6666666666666666,17.38605685325682,11.776834689218662
ORG_00834,Company_00834,85600,Stockholms län,Scaleup,aktiebolag,2017,8153000.0,2.0,1.0,1.0,30000.0,2017.0,2024.0,90000.0,5073000.0,77.88775344119334,2017.0,2024.0,10.0,6.0,-7.037601250121872,7228000.0,5073000.0,8.0,6.0,84.9253546913152,845500.0,85,85,Q,EDUCATION,7.0,15.439443113670826,1.9459101490553132,13.647684630052185,7.0,0.5,15.913896638299278,10.308985993422082
ORG_00851,Company_00851,62010,Västerbottens län,Startup,aktiebolag,2017,10682000.0,4.0,0.0,4.0,593886.0,2017.0,2024.0,3340000.0,15595000.0,24.625111219205674,2017.0,2024.0,3.0,11.0,20.395486046509447,16878000.0,15595000.0,13.0,11.0,4.2296251726962275,1417727.2727272727,62,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",7.0,16.562460972147154,2.4849066497880004,14.164566340579702,7.0,0.0,16.184070733497276,13.294444344557443
ORG_00854,Company_00854,56100,Dalarnas län,Startup,aktiebolag,2017,8714000.0,1.0,0.0,1.0,27900.0,2017.0,2024.0,13245000.0,27960000.0,11.264092282082917,2017.0,2024.0,10.0,18.0,8.759574725442064,28953000.0,27960000.0,17.0,18.0,2.5045175566408524,1553333.3333333333,56,55-56,I,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,7.0,17.14628551109526,2.9444389791664403,14.255914361210335,7.0,0.0,15.980441600417379,10.236417809461043
ORG_00866,Company_00866,88101,Stockholms län,Startup,aktiebolag,2017,9745000.0,2.0,2.0,0.0,300000.0,2017.0,2024.0,263000.0,12914000.0,74.41604460623164,2017.0,2024.0,2.0,28.0,45.79162495762834,11553000.0,12914000.0,20.0,28.0,28.624419648603293,461214.28571428574,88,86-88,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,7.0,16.37382262960389,3.367295829986474,13.041620210180557,7.0,1.0,16.09226499354052,12.611541086966115
ORG_00869,Company_00869,43120;87203,Värmlands län,Startup,aktiebolag,2017,2575000.0,4.0,1.0,3.0,199703.0,2017.0,2024.0,323000.0,3598000.0,41.10786918890306,2017.0,2024.0,1.0,5.0,25.84989506418267,3860000.0,3598000.0,5.0,5.0,15.257974124720388,719600.0,43,41-43,F,CONSTRUCTION,7.0,15.095888971424761,1.791759469228055,13.486452170718472,7.0,0.25,14.761360480429413,12.204591549248375
ORG_00874,Company_00874,01135;71124,Östergötlands län,Startup,aktiebolag,2017,2845000.0,1.0,0.0,1.0,300000.0,2017.0,2024.0,350000.0,8787000.0,58.477463574996634,2017.0,2024.0,2.0,10.0,25.84989506418267,7764000.0,8787000.0,12.0,10.0,32.62756851081396,878700.0,1,01-03,A,"AGRICULTURE, FORESTRY AND FISHING",7.0,15.988784028282458,2.3978952727983707,13.686199959528127,7.0,0.0,14.861073977036355,12.611541086966115
ORG_00876,Company_00876,71123;71129;71200,Skåne län,Startup,aktiebolag,2017,2200000.0,2.0,1.0,1.0,668495.49,2017.0,2024.0,2438000.0,3511000.0,5.348452665065051,2017.0,2024.0,1.0,3.0,16.993081275868693,3316000.0,3511000.0,3.0,3.0,-11.644628610803643,1170333.3333333333,71,69-75,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",7.0,15.071411739969669,1.3862943611198906,13.972800020939514,7.0,0.5,14.603968372873895,13.412786424949394
ORG_00888,Company_00888,62010,Jämtlands län,Startup,aktiebolag,2017,9545000.0,6.0,0.0,6.0,815000.0,2017.0,2024.0,206000.0,3343000.0,48.900307196277296,2017.0,2024.0,2.0,15.0,33.35483055908579,3306000.0,3343000.0,7.0,15.0,15.545476637191506,222866.66666666666,62,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",7.0,15.022379464534707,2.772588722239781,12.314333451277694,7.0,0.0,16.071528119908873,13.610944619216111
ORG_00889,Company_00889,58290,Västra Götalands län,Startup,aktiebolag,2017,14710000.0,5.0,0.0,5.0,1780617.94,2017.0,2024.0,343000.0,25645000.0,85.21350683985014,2017.0,2024.0,3.0,15.0,25.84989506418267,30180000.0,25645000.0,19.0,15.0,59.363611775667465,1709666.6666666667,58,58-60,J,"PUBLISHING, BROADCASTING, AND CONTENT PRODUCTION AND DISTRIBUTION ACTIVITIES",7.0,17.05985921779946,2.772588722239781,14.351809562612464,7.0,0.0,16.504038160558583,14.392471580929115
ORG_00903,Company_00903,47610,Västerbottens län,Startup,aktiebolag,2017,52731000.0,5.0,2.0,3.0,1848647.5,2017.0,2024.0,600000.0,295727000.0,142.4806591268223,2019.0,2024.0,9.0,68.0,49.84880387111437,237035000.0,295727000.0,62.0,68.0,92.63185525570793,4348926.470588235,47,46-47,G,WHOLESALE AND RETAIL TRADE,7.0,19.50494729279469,4.23410650459726,15.285439814178863,7.0,0.4,17.78071409482732,14.429965389539195
ORG_00909,Company_00909,47410,Östergötlands län,Startup,aktiebolag,2017,22746000.0,1.0,1.0,0.0,159920.0,2017.0,2024.0,18860000.0,95541000.0,26.08517148747942,2017.0,2024.0,5.0,30.0,29.17083420907467,73236000.0,95541000.0,34.0,30.0,-3.0856627215952486,3184700.0,47,46-47,G,WHOLESALE AND RETAIL TRADE,7.0,18.375066043158203,3.4339872044851463,14.973868965030608,7.0,1.0,16.9398999076903,11.982435222281294
ORG_00911,Company_00911,66220,Stockholms län,Startup,aktiebolag,2017,38405000.0,5.0,1.0,4.0,1200000.0,2017.0,2024.0,3000.0,48577000.0,299.3281437473577,2017.0,2024.0,2.0,60.0,62.56135930564983,29798000.0,48577000.0,51.0,60.0,236.76678444170784,809616.6666666666,66,64-66,L,FINANCIAL AND INSURANCE ACTIVITIES,7.0,17.69866074640918,4.110873864173311,13.60431739875288,7.0,0.2,17.463698243453194,13.997832948091215
ORG_00914,Company_00914,62010,Stockholms län,Startup,aktiebolag,2017,3984000.0,4.0,0.0,4.0,3797343.45,2017.0,2024.0,108000.0,1768000.0,49.086022862349886,2017.0,2024.0,3.0,5.0,7.570373984278356,805000.0,1768000.0,6.0,5.0,41.51564887807153,353600.0,62,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",7.0,14.385360087790426,1.791759469228055,12.775924437795926,7.0,0.0,15.19779714869061,15.149812551454477
ORG_00920,Company_00920,62010,Västernorrlands län,Startup,aktiebolag,2017,23523000.0,4.0,3.0,1.0,3816142.96,2017.0,2024.0,541000.0,14136000.0,59.384850264086154,2017.0,2024.0,3.0,19.0,30.172398368387654,8945000.0,14136000.0,18.0,19.0,29.2124518956985,744000.0,62,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",7.0,16.464235363723038,2.995732273553991,13.519797657900346,7.0,0.75,16.973489266392754,15.154751036205607
ORG_00946,Company_00946,62020,Hallands län,Startup,aktiebolag,2017,10868000.0,2.0,0.0,2.0,100000.0,2017.0,2024.0,3004000.0,18619000.0,29.77154915687641,2017.0,2024.0,4.0,19.0,24.93108612574244,13138000.0,18619000.0,19.0,19.0,4.840463031133972,979947.3684210526,62,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",7.0,16.739693176386766,2.995732273553991,13.795255163974197,7.0,0.0,16.20133334154162,11.51293546492023
ORG_00947,Company_00947,85600,Östergötlands län,Startup,aktiebolag,2017,987000.0,2.0,1.0,1.0,532922.4099999999,2017.0,2024.0,184000.0,1506000.0,35.02979014149143,2017.0,2024.0,3.0,4.0,4.195362743720854,1037000.0,1506000.0,2.0,4.0,30.83442739777058,376500.0,85,85,Q,EDUCATION,7.0,14.224968351352379,1.6094379124341003,12.838675982261055,7.0,0.5,13.80242633158633,13.186132996762677
ORG_00951,Company_00951,46610,Hallands län,Startup,aktiebolag,2017,499000.0,1.0,0.0,1.0,80000.0,2017.0,2024.0,5000.0,1438000.0,124.52026933581423,2017.0,2024.0,1.0,1.0,0.0,2933000.0,1438000.0,1.0,1.0,124.52026933581423,1438000.0,46,46-47,G,WHOLESALE AND RETAIL TRADE,7.0,14.17876451267318,0.6931471805599453,14.17876451267318,7.0,0.0,13.120363378739663,11.289794413577894
ORG_00957,Company_00957,63910,Stockholms län,Startup,aktiebolag,2017,2582000.0,3.0,0.0,3.0,3739496.59,2017.0,2024.0,155000.0,716000.0,24.43432295896453,2017.0,2024.0,1.0,4.0,21.90136542044754,825000.0,716000.0,2.0,4.0,2.532957538516989,179000.0,63,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",7.0,13.481436842589853,1.6094379124341003,12.095146671399466,7.0,0.0,14.764075237685319,15.134461826142466
ORG_00976,Company_00976,62010,Västra Götalands län,Startup,aktiebolag,2017,2110000.0,4.0,1.0,3.0,3022551.08,2017.0,2024.0,24000.0,1499000.0,80.51484094002477,2017.0,2024.0,1.0,3.0,16.993081275868693,1615000.0,1499000.0,5.0,3.0,63.52175966415608,499666.6666666667,62,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",7.0,14.22030944419592,1.3862943611198906,13.121698489748844,7.0,0.25,14.562198979385785,14.921612092091868
ORG_01001,Company_01001,71124,Västra Götalands län,Startup,aktiebolag,2017,765000.0,1.0,0.0,1.0,1343000.0,2017.0,2024.0,286000.0,560000.0,10.075041094673164,2017.0,2024.0,1.0,1.0,0.0,345000.0,560000.0,1.0,1.0,10.075041094673164,560000.0,71,69-75,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",7.0,13.235693848424024,0.6931471805599453,13.235693848424024,7.0,0.0,13.547632419997361,14.110417220106736
ORG_01002,Company_01002,63910,Stockholms län,Startup,aktiebolag,2017,15861000.0,5.0,2.0,3.0,376713.6,2017.0,2024.0,10000.0,11620000.0,174.08583394485828,2017.0,2024.0,1.0,18.0,51.12093905094031,7275000.0,11620000.0,11.0,18.0,122.96489489391797,645555.5555555555,63,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",7.0,16.268238395446556,2.9444389791664403,13.377868100544031,7.0,0.4,16.57937388693342,12.839243150561142
ORG_01010,Company_01010,71122,Västerbottens län,Startup,aktiebolag,2018,421000.0,1.0,0.0,1.0,1035135.67,2018.0,2024.0,818000.0,766000.0,-1.088699744399646,2018.0,2024.0,1.0,1.0,0.0,1256000.0,766000.0,1.0,1.0,-1.088699744399646,766000.0,71,69-75,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",6.0,13.548938754204904,0.6931471805599453,13.548938754204904,6.0,0.0,12.95039048795861,13.850044024273174
ORG_01013,Company_01013,28990,Uppsala län,Startup,aktiebolag,2017,2836000.0,1.0,0.0,1.0,1200000.0,2017.0,2024.0,130000.0,4833000.0,67.61959135756463,2017.0,2024.0,1.0,5.0,25.84989506418267,6808000.0,4833000.0,5.0,5.0,41.769696293381955,966600.0,28,10-33,C,MANUFACTURING,7.0,15.39097815773802,1.791759469228055,13.781541072946693,7.0,0.0,14.857905519243403,13.997832948091215
ORG_01034,Company_01034,62020,Östergötlands län,Startup,aktiebolag,2017,725000.0,1.0,0.0,1.0,300000.0,2017.0,2024.0,1356000.0,1400000.0,0.45722850134348736,2017.0,2024.0,2.0,1.0,-9.427633573609329,1100000.0,1400000.0,1.0,1.0,9.884862074952817,1400000.0,62,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",7.0,14.151983508870947,0.6931471805599453,14.151983508870947,7.0,0.0,13.493928313146206,12.611541086966115
ORG_01082,Company_01082,58290,Skåne län,Startup,aktiebolag,2017,1572000.0,2.0,1.0,1.0,250000.0,2017.0,2024.0,2101000.0,2272000.0,1.124086314646111,2017.0,2024.0,3.0,3.0,0.0,2110000.0,2272000.0,3.0,3.0,1.124086314646111,757333.3333333334,58,58-60,J,"PUBLISHING, BROADCASTING, AND CONTENT PRODUCTION AND DISTRIBUTION ACTIVITIES",7.0,14.636171498963927,1.3862943611198906,13.537560090576733,7.0,0.5,14.267859888103402,12.429220196836383
ORG_01095,Company_01095,62020,Östergötlands län,Startup,aktiebolag,2017,14714000.0,3.0,1.0,2.0,1200000.0,2017.0,2024.0,100000.0,9058000.0,90.36015300257338,2017.0,2024.0,3.0,14.0,24.61559552727135,12710000.0,9058000.0,23.0,14.0,65.74455747530203,647000.0,62,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",7.0,16.019159013497937,2.70805020110221,13.380103119076898,7.0,0.3333333333333333,16.504310047436828,13.997832948091215
ORG_01099,Company_01099,62010,Stockholms län,Startup,aktiebolag,2017,14068000.0,3.0,0.0,3.0,1473813.95,2017.0,2024.0,129000.0,11293000.0,89.43487921939293,2017.0,2024.0,3.0,16.0,27.015569889384004,7642000.0,11293000.0,13.0,16.0,62.41930933000892,705812.5,62,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",7.0,16.239693711256233,2.833213344056216,13.467106317271893,7.0,0.0,16.459413343659318,14.203364801109428
ORG_01104,Company_01104,82300,Jämtlands län,Startup,aktiebolag,2017,2028000.0,4.0,2.0,2.0,2029656.26,2017.0,2024.0,810000.0,7076000.0,36.292459676132104,2017.0,2024.0,1.0,3.0,16.993081275868693,7705000.0,7076000.0,3.0,3.0,19.29937840026341,2358666.6666666665,82,77-82,O,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,7.0,15.772219475584585,1.3862943611198906,14.673607469561958,7.0,0.5,14.522561136789736,14.523377499324901
ORG_01108,Company_01108,63110,Västra Götalands län,Scaleup,aktiebolag,2017,26591000.0,5.0,3.0,2.0,1201243.46,2017.0,2024.0,323000.0,11600000.0,66.7935884817265,2017.0,2024.0,2.0,26.0,44.256291944297764,10972000.0,11600000.0,25.0,26.0,22.537296537428738,446153.8461538461,63,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",7.0,16.266515742283485,3.295836866004329,13.00842135943191,7.0,0.6,17.096083408242098,13.998868627393362
ORG_01113,Company_01113,73111,Skåne län,Startup,aktiebolag,2017,5399000.0,4.0,1.0,3.0,200000.0,2017.0,2024.0,2188000.0,4531000.0,10.959328709816617,2017.0,2024.0,6.0,9.0,5.9634022667048425,4151000.0,4531000.0,11.0,9.0,4.995926443111775,503444.44444444444,73,69-75,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",7.0,15.326453444351083,2.302585092994046,13.12923063262757,7.0,0.25,15.501724494419891,12.206077645517674
ORG_01118,Company_01118,62020,Kalmar län,Startup,aktiebolag,2017,874000.0,1.0,0.0,1.0,341852.84,2017.0,2024.0,1178000.0,2812000.0,13.235194987890186,2017.0,2024.0,1.0,1.0,0.0,1975000.0,2812000.0,1.0,1.0,13.235194987890186,2812000.0,62,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",7.0,14.849406887531407,0.6931471805599453,14.849406887531407,7.0,0.0,13.680836798801778,12.742138556275778
ORG_01130,Company_01130,66220,Stockholms län,Startup,aktiebolag,2017,78496000.0,6.0,1.0,5.0,300000.0,2017.0,2024.0,14000.0,72684000.0,239.4366115722341,2017.0,2024.0,1.0,80.0,87.01222535385969,50142000.0,72684000.0,90.0,80.0,152.42438621837442,908550.0,66,64-66,L,FINANCIAL AND INSURANCE ACTIVITIES,7.0,18.10163184950927,4.394449154672439,13.719606301731487,7.0,0.16666666666666666,18.178558238779857,12.611541086966115
ORG_01155,Company_01155,63910,Gävleborgs län,Startup,aktiebolag,2017,2537000.0,4.0,1.0,3.0,827500.0,2017.0,2024.0,38000.0,7114000.0,111.16338205646548,2017.0,2024.0,1.0,7.0,32.046924775612375,6147000.0,7114000.0,7.0,7.0,79.1164572808531,1016285.7142857143,63,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",7.0,15.777575372058422,2.0794415416798357,13.83166606641,7.0,0.25,14.74649323274768,13.62616559469184
ORG_01173,Company_01173,62010,Västra Götalands län,Startup,aktiebolag,2017,7267000.0,5.0,2.0,3.0,2104507.69,2017.0,2024.0,60000.0,3771000.0,80.6761195888752,2017.0,2024.0,1.0,10.0,38.94954943731377,2915000.0,3771000.0,10.0,10.0,41.726570151561425,377100.0,62,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",7.0,15.142851041422109,2.3978952727983707,12.840268335059427,7.0,0.4,15.79885424720713,14.55959259643109
ORG_01196,Company_01196,95290,Skåne län,Startup,aktiebolag,2017,1509000.0,1.0,0.0,1.0,2345787.67,2017.0,2024.0,99000.0,3175000.0,64.11881107426728,2017.0,2024.0,1.0,3.0,16.993081275868693,3179000.0,3175000.0,4.0,3.0,47.125729798398595,1058333.3333333333,95,94-96,T,OTHER SERVICE ACTIVITIES,7.0,14.97081850526951,1.3862943611198906,13.872206846522262,7.0,0.0,14.22695840044029,14.668132223149104
ORG_01199,Company_01199,46160,Västra Götalands län,Startup,aktiebolag,2017,374000.0,1.0,1.0,0.0,449450.0,2017.0,2024.0,67000.0,1372000.0,53.930831564159256,2017.0,2024.0,1.0,1.0,0.0,1198000.0,1372000.0,1.0,1.0,53.930831564159256,1372000.0,46,46-47,G,WHOLESALE AND RETAIL TRADE,7.0,14.131780816130675,0.6931471805599453,14.131780816130675,7.0,1.0,12.832013750189885,13.015782116940665
ORG_01208,Company_01208,85599,Västernorrlands län,Startup,aktiebolag,2017,140000.0,1.0,1.0,0.0,761607.9,2017.0,2024.0,122000.0,634000.0,26.54560341630208,2017.0,2024.0,1.0,1.0,0.0,484000.0,634000.0,1.0,1.0,26.54560341630208,634000.0,85,85,Q,EDUCATION,7.0,13.359805810705184,0.6931471805599453,13.359805810705184,7.0,1.0,11.849404844423074,13.543188448315382
ORG_01209,Company_01209,62010,Östergötlands län,Startup,aktiebolag,2017,2460000.0,4.0,0.0,4.0,1432134.81,2017.0,2024.0,16000.0,442000.0,60.65724921530595,2017.0,2024.0,3.0,6.0,10.408951367381224,1594000.0,442000.0,6.0,6.0,50.24829784792473,73666.66666666667,62,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",7.0,12.999067423500716,1.9459101490553132,11.20731926640028,7.0,0.0,14.715672314412528,14.174677461391232
ORG_01238,Company_01238,72190,Skåne län,Startup,aktiebolag,2017,5890000.0,3.0,0.0,3.0,3076200.0,2017.0,2024.0,295000.0,6147000.0,54.314197727820954,2017.0,2024.0,2.0,7.0,19.59802456254809,6439000.0,6147000.0,7.0,7.0,34.71617316527286,878142.8571428572,72,69-75,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",7.0,15.631474878570115,2.0794415416798357,13.685565705600062,7.0,0.0,15.588766725407043,14.939205952076186
ORG_01262,Company_01262,47711;47712,Västerbottens län,Startup,aktiebolag,2017,856000.0,1.0,1.0,0.0,267000.0,2017.0,2024.0,197000.0,3541000.0,51.09047971212255,2017.0,2024.0,3.0,1.0,-14.52486000928478,4306000.0,3541000.0,1.0,1.0,65.61533972140734,3541000.0,47,46-47,G,WHOLESALE AND RETAIL TRADE,7.0,15.0799200135001,0.6931471805599453,15.0799200135001,7.0,1.0,13.660026823347495,12.495007682693725
ORG_01272,Company_01272,33110,Västmanlands län,Startup,aktiebolag,2018,4371000.0,3.0,1.0,2.0,2734850.0,2018.0,2024.0,16860000.0,30266000.0,10.2426327468772,2018.0,2024.0,3.0,4.0,4.9115063421648175,20983000.0,30266000.0,4.0,4.0,5.331126404712383,7566500.0,33,10-33,C,MANUFACTURING,6.0,17.225535561269485,1.6094379124341003,15.83924129927071,6.0,0.3333333333333333,15.290502602626026,14.82158751337795
ORG_01276,Company_01276,2821,Södermanlands län,Startup,aktiebolag,2017,1402000.0,1.0,0.0,1.0,2400940.0,2017.0,2024.0,586000.0,35459000.0,79.69954649563462,2017.0,2024.0,1.0,3.0,16.993081275868693,31095000.0,35459000.0,2.0,3.0,62.70646521976593,11819666.666666666,28,10-33,C,MANUFACTURING,7.0,17.38388768562465,1.3862943611198906,16.285275453359706,7.0,0.0,14.15341105984318,14.691371301806923
ORG_01285,Company_01285,74101,Västra Götalands län,Startup,aktiebolag,2018,1126000.0,3.0,1.0,2.0,4118193.33,2018.0,2024.0,18000.0,397000.0,67.46330842998762,2018.0,2024.0,1.0,2.0,12.246204830937302,660000.0,397000.0,3.0,2.0,55.21710359905032,198500.0,74,69-75,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",6.0,12.891694078557842,1.0986122886681098,12.198549416880068,6.0,0.3333333333333333,13.934182975780846,15.230925355840123
ORG_01289,Company_01289,62010,Stockholms län,Startup,aktiebolag,2017,1608000.0,5.0,0.0,5.0,250523.56,2017.0,2024.0,499000.0,6130000.0,43.09446886583912,2017.0,2024.0,2.0,3.0,5.9634022667048425,5037000.0,6130000.0,5.0,3.0,37.13106659913428,2043333.3333333333,62,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",7.0,15.628705471044517,1.3862943611198906,14.530093508640576,7.0,0.0,14.290502350611403,12.431312238613241
ORG_01323,Company_01323,62010,Örebro län,Startup,aktiebolag,2017,7656000.0,1.0,0.0,1.0,165260.0,2017.0,2024.0,221000.0,15971000.0,84.31591378945204,2017.0,2024.0,1.0,10.0,38.94954943731377,11714000.0,15971000.0,10.0,10.0,45.36636435213827,1597100.0,62,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",7.0,16.586285198251932,2.3978952727983707,14.283700668779074,7.0,0.0,15.851000342731428,12.015281321307908
ORG_01367,Company_01367,62010,Stockholms län,Startup,aktiebolag,2018,1781000.0,6.0,3.0,3.0,300000.0,2018.0,2024.0,1562000.0,4457000.0,19.095019745242148,2018.0,2024.0,2.0,2.0,0.0,6870000.0,4457000.0,2.0,2.0,19.095019745242148,2228500.0,62,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",6.0,15.309986676294834,1.0986122886681098,14.616839720100979,6.0,0.5,14.392686123753954,12.611541086966115
ORG_01384,Company_01384,46420,Kalmar län,Startup,aktiebolag,2018,2256000.0,6.0,0.0,6.0,664845.22,2018.0,2024.0,759000.0,11038000.0,56.23371831797426,2018.0,2024.0,1.0,4.0,25.99210498948732,10669000.0,11038000.0,4.0,4.0,30.241613328486938,2759500.0,46,46-47,G,WHOLESALE AND RETAIL TRADE,6.0,16.2168545135777,1.6094379124341003,14.830560424246118,6.0,0.0,14.629104334862399,13.40731104477572
ORG_01426,Company_01426,63110,Stockholms län,Startup,aktiebolag,2017,90308000.0,7.0,4.0,3.0,139844.0,2017.0,2024.0,80000.0,132030000.0,188.17391211287733,2017.0,2024.0,1.0,70.0,83.47860702154205,95619000.0,132030000.0,57.0,70.0,104.69530509133529,1886142.857142857,63,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",7.0,18.69853973502942,4.2626798770413155,14.450045015588419,7.0,0.5714285714285714,18.318736619113217,11.848289945398903
ORG_01447,Company_01447,77210,Uppsala län,Startup,aktiebolag,2017,1841000.0,4.0,1.0,3.0,1150980.86,2017.0,2024.0,112000.0,2426000.0,55.17094187273934,2017.0,2024.0,1.0,2.0,10.408951367381224,1819000.0,2426000.0,3.0,2.0,44.76199050535811,1213000.0,77,77-82,O,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,7.0,14.701754780687201,1.0986122886681098,14.008608012328155,7.0,0.25,14.42582000339812,13.956125927371312
ORG_01448,Company_01448,71122,Kalmar län,Startup,aktiebolag,2018,2231000.0,2.0,0.0,2.0,1171946.0,2018.0,2024.0,1506000.0,11797000.0,40.92599222364635,2018.0,2024.0,1.0,4.0,25.99210498948732,9669000.0,11797000.0,4.0,4.0,14.933887234159027,2949250.0,71,69-75,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",6.0,16.28335590459129,1.6094379124341003,14.897061797773286,6.0,0.0,14.617960921644062,13.974177026253553
ORG_01451,Company_01451,58290,Stockholms län,Startup,aktiebolag,2017,1639000.0,3.0,0.0,3.0,641466.5700000001,2017.0,2024.0,47000.0,3407000.0,84.39683730395977,2017.0,2024.0,1.0,2.0,10.408951367381224,2939000.0,3407000.0,2.0,2.0,73.98788593657855,1703500.0,58,58-60,J,"PUBLISHING, BROADCASTING, AND CONTENT PRODUCTION AND DISTRIBUTION ACTIVITIES",7.0,15.041342990156416,1.0986122886681098,14.348196103109697,7.0,0.0,14.309597467853907,13.371513908369472
