model_name,weighting_name,term,coef,std_err,t_value,p_value,n_obs,dof,r_squared
extended_company_controls,ols_equal_weights,firm_age_2024,-12.170079716015412,43.772490068107174,-0.27803032674356776,0.7811697607575272,363,318,0.27171904746926057
extended_company_controls,ols_equal_weights,log_personnel_costs,0.3152898902516441,3.968432423297295,0.07944947944701947,0.936725086910147,363,318,0.27171904746926057
extended_company_controls,ols_equal_weights,board_women_share,18.426548827065957,20.827938286849196,0.8847034484781683,0.37698502502440934,363,318,0.27171904746926057
extended_company_controls,ols_equal_weights,sec_C,-32.218439530372244,63.085764782941624,-0.5107085511481998,0.6099094995295934,363,318,0.27171904746926057
extended_company_controls,ols_equal_weights,sec_E,-102.80190752864536,99.64554814918611,-1.0316758695002977,0.3030079748260441,363,318,0.27171904746926057
extended_company_controls,ols_equal_weights,sec_F,-40.496588714249796,77.0684703267131,-0.5254624691858334,0.5996279293678457,363,318,0.27171904746926057
extended_company_controls,ols_equal_weights,sec_G,-3.3977798973673186,63.98890465774227,-0.05309951647931838,0.9576859579881191,363,318,0.27171904746926057
extended_company_controls,ols_equal_weights,sec_H,-32.39581476122418,109.78777077545404,-0.29507671512415046,0.7681278320444115,363,318,0.27171904746926057
extended_company_controls,ols_equal_weights,sec_I,-77.38020948480936,84.21811340919189,-0.9188072061035243,0.3588928059613118,363,318,0.27171904746926057
extended_company_controls,ols_equal_weights,sec_J,-30.282729541290387,62.9995019535509,-0.480682046718681,0.6310730200127479,363,318,0.27171904746926057
extended_company_controls,ols_equal_weights,sec_K,-24.953649704080103,59.791425013224384,-0.41734495704962665,0.6767077283545397,363,318,0.27171904746926057
extended_company_controls,ols_equal_weights,sec_L,109.90522410870432,78.17473565156794,1.4058918548642378,0.16073255586633373,363,318,0.27171904746926057
extended_company_controls,ols_equal_weights,sec_M,-56.91678529914578,110.01427372521566,-0.5173581879139402,0.6052658166133253,363,318,0.27171904746926057
extended_company_controls,ols_equal_weights,sec_N,-48.16781630260679,60.56499874370557,-0.7953078065177503,0.427027685804112,363,318,0.27171904746926057
extended_company_controls,ols_equal_weights,sec_O,-69.43845358894407,73.72021449832111,-0.941918767620046,0.3469492271884119,363,318,0.27171904746926057
extended_company_controls,ols_equal_weights,sec_Q,-15.649414691941509,70.26814607740356,-0.2227099413538386,0.8239042412372881,363,318,0.27171904746926057
extended_company_controls,ols_equal_weights,sec_R,-64.37878428422985,75.33514467186015,-0.8545650846579868,0.39343529225369733,363,318,0.27171904746926057
extended_company_controls,ols_equal_weights,sec_S,-42.549582896746,83.52740684271312,-0.5094086420864148,0.6108191281689412,363,318,0.27171904746926057
extended_company_controls,ols_equal_weights,sec_T,-59.406441888553346,87.55384108431765,-0.6785132571321766,0.4979397827573899,363,318,0.27171904746926057
extended_company_controls,ols_equal_weights,region_Dalarnas län,136.67003291674143,81.12864853247237,1.6846087712411257,0.093045207948664,363,318,0.27171904746926057
extended_company_controls,ols_equal_weights,region_Gotlands län,25.10410859157482,85.78395618319328,0.292643399867972,0.7699855895654681,363,318,0.27171904746926057
