Org Number,Legal Name,SNI Code,Region,Classification,turnover_first_year,turnover_last_year,turnover_first_value,turnover_last_value,turnover_cagr_pct,employees_first_year,employees_last_year,employees_first_value,employees_last_value,employees_cagr_pct,turnover_2023,turnover_2024,employees_2023,employees_2024,efficiency_growth_gap_pct,cagr_per_employee,turnover_per_employee_2024,scalability_ratio,sni_2digit,division_interval,section_code,section_desc,sni_category
ORG_00218,Company_00218,72190,Uppsala län,Startup,2016.0,2024.0,35000.0,15677000.0,114.48620456885052,2017.0,2024.0,4.0,9.0,12.28242619935509,32971000.0,15677000.0,7.0,9.0,102.20377836949544,12.720689396538948,1741888.888888889,9.321139220430393,72,69-75,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES","69-75 N - PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES"
ORG_00221,Company_00221,70220,Västerbottens län,Startup,2016.0,2024.0,768000.0,1016000.0,3.5598853569271505,2016.0,2024.0,2.0,1.0,-8.299595679532878,1577000.0,1016000.0,1.0,1.0,11.859481036460028,3.5598853569271505,1016000.0,-0.4289227444785009,70,69-75,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES","69-75 N - PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES"
ORG_00251,Company_00251,46410,Kronobergs län,Startup,2016.0,2024.0,247000.0,304000.0,2.6294682679323556,2016.0,2024.0,1.0,1.0,0.0,175000.0,304000.0,1.0,1.0,2.6294682679323556,2.6294682679323556,304000.0,,46,46-47,G,WHOLESALE AND RETAIL TRADE,46-47 G - WHOLESALE AND RETAIL TRADE
ORG_00261,Company_00261,70220,Stockholms län,Startup,2016.0,2024.0,111000.0,2032000.0,43.821922776518086,2017.0,2024.0,1.0,2.0,10.408951367381224,2234000.0,2032000.0,2.0,2.0,33.41297140913686,21.910961388259043,1016000.0,4.210022818806117,70,69-75,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES","69-75 N - PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES"
ORG_00269,Company_00269,71124,Hallands län,Startup,2016.0,2024.0,674000.0,6203000.0,31.97532360784954,2016.0,2024.0,1.0,5.0,22.284454499385188,6005000.0,6203000.0,4.0,5.0,9.690869108464351,6.3950647215699075,1240600.0,1.4348712735477422,71,69-75,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES","69-75 N - PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES"
ORG_00275,Company_00275,71122,Stockholms län,Startup,2016.0,2024.0,2098000.0,5388000.0,12.513015080775647,2016.0,2024.0,7.0,1.0,-17.283933200393964,538000.0,5388000.0,2.0,1.0,29.796948281169612,12.513015080775647,5388000.0,-0.7239680306384446,71,69-75,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES","69-75 N - PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES"
ORG_00282,Company_00282,27900,Västra Götalands län,Scaleup,2016.0,2024.0,26995000.0,207300000.0,29.02221585436562,2016.0,2024.0,5.0,19.0,18.16067128145198,159359000.0,207300000.0,18.0,19.0,10.86154457291364,1.5274850449666115,10910526.315789474,1.5980805667688536,27,10-33,C,MANUFACTURING,10-33 C - MANUFACTURING
ORG_00294,Company_00294,53202,Stockholms län,Startup,2016.0,2024.0,1203000.0,25580000.0,46.539384848504994,2016.0,2024.0,1.0,16.0,41.42135623730952,23274000.0,25580000.0,22.0,16.0,5.118028611195477,2.908711553031562,1598750.0,1.1235601408576166,53,49-53,H,TRANSPORTATION AND STORAGE,49-53 H - TRANSPORTATION AND STORAGE
ORG_00311,Company_00311,85599,Västra Götalands län,Startup,2016.0,2024.0,13000.0,57475000.0,185.5564363405394,2016.0,2024.0,9.0,31.0,16.71855386767158,62118000.0,57475000.0,40.0,31.0,168.83788247286782,5.985691494856109,1854032.2580645161,11.098832937898242,85,85,Q,EDUCATION,85 Q - EDUCATION
ORG_00324,Company_00324,62020,Gävleborgs län,Startup,2016.0,2024.0,56000.0,476000.0,30.67044368081653,2016.0,2024.0,2.0,2.0,0.0,501000.0,476000.0,2.0,2.0,30.67044368081653,15.335221840408265,238000.0,,62,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES","61-63 K - TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES"
ORG_00336,Company_00336,62010,Skåne län,Startup,2016.0,2024.0,2483000.0,134167000.0,64.65829864032015,2016.0,2024.0,4.0,139.0,55.81861906488339,128492000.0,134167000.0,147.0,139.0,8.839679575436762,0.4651676161174112,965230.2158273382,1.1583643544667692,62,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES","61-63 K - TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES"
ORG_00344,Company_00344,71122,Jämtlands län,Startup,2016.0,2024.0,5000.0,2580000.0,118.31381186694672,2016.0,2024.0,2.0,5.0,12.135339197013861,6473000.0,2580000.0,6.0,5.0,106.17847266993286,23.662762373389345,516000.0,9.749526564206805,71,69-75,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES","69-75 N - PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES"
ORG_00345,Company_00345,73200,Västra Götalands län,Startup,2016.0,2024.0,196000.0,2969000.0,40.45728383871599,2017.0,2024.0,3.0,3.0,0.0,3798000.0,2969000.0,2.0,3.0,40.45728383871599,13.485761279571996,989666.6666666666,,73,69-75,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES","69-75 N - PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES"
ORG_00350,Company_00350,62010,Skåne län,Startup,2016.0,2024.0,1903000.0,10885000.0,24.357993354931917,2016.0,2024.0,5.0,7.0,4.2956042188392995,10123000.0,10885000.0,8.0,7.0,20.06238913609262,3.4797133364188455,1555000.0,5.670446371224025,62,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES","61-63 K - TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES"
ORG_00361,Company_00361,27400,Örebro län,Startup,2016.0,2024.0,3849000.0,6847000.0,7.465497140528421,2016.0,2024.0,4.0,2.0,-8.299595679532878,7193000.0,6847000.0,3.0,2.0,15.765092820061298,3.7327485702642105,3423500.0,-0.8995013044959074,27,10-33,C,MANUFACTURING,10-33 C - MANUFACTURING
ORG_00363,Company_00363,61100,Skåne län,Startup,2016.0,2024.0,18000.0,3213000.0,91.18542356770267,2016.0,2024.0,1.0,5.0,22.284454499385188,4845000.0,3213000.0,6.0,5.0,68.90096906831748,18.237084713540533,642600.0,4.091884931274329,61,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES","61-63 K - TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES"
ORG_00403,Company_00403,70220,Stockholms län,Startup,2016.0,2024.0,722000.0,39183000.0,64.74796576598266,2016.0,2024.0,1.0,27.0,50.98036484771049,32437000.0,39183000.0,30.0,27.0,13.767600918272166,2.3980728061475056,1451222.2222222222,1.2700569319069999,70,69-75,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES","69-75 N - PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES"
ORG_00413,Company_00413,47300,Södermanlands län,Startup,2017.0,2024.0,254000.0,1909000.0,33.394796057987854,2018.0,2024.0,1.0,1.0,0.0,1407000.0,1909000.0,1.0,1.0,33.394796057987854,33.394796057987854,1909000.0,,47,46-47,G,WHOLESALE AND RETAIL TRADE,46-47 G - WHOLESALE AND RETAIL TRADE
ORG_00432,Company_00432,43320;58110;59110,Skåne län,Startup,2016.0,2024.0,1306000.0,1123000.0,-1.8693733022892678,2016.0,2024.0,2.0,2.0,0.0,1359000.0,1123000.0,2.0,2.0,-1.8693733022892678,-0.9346866511446339,561500.0,,43,41-43,F,CONSTRUCTION,41-43 F - CONSTRUCTION
ORG_00433,Company_00433,03119,Västra Götalands län,Startup,2016.0,2024.0,413000.0,454000.0,1.190146612421361,2016.0,2024.0,1.0,1.0,0.0,664000.0,454000.0,1.0,1.0,1.190146612421361,1.190146612421361,454000.0,,3,01-03,A,"AGRICULTURE, FORESTRY AND FISHING","01-03 A - AGRICULTURE, FORESTRY AND FISHING"
ORG_00439,Company_00439,72190,Gävleborgs län,Startup,2016.0,2024.0,1704000.0,4981000.0,14.348604507393237,2016.0,2024.0,1.0,9.0,31.60740129524924,7441000.0,4981000.0,9.0,9.0,-17.258796787856003,1.5942893897103596,553444.4444444445,0.45396343639139697,72,69-75,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES","69-75 N - PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES"
ORG_00442,Company_00442,63910,Västra Götalands län,Startup,2016.0,2024.0,597000.0,3937000.0,26.589850058442455,2016.0,2024.0,1.0,20.0,45.42154334489537,2349000.0,3937000.0,15.0,20.0,-18.831693286452914,1.3294925029221227,196850.0,0.5854017301116369,63,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES","61-63 K - TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES"
ORG_00467,Company_00467,32501,Uppsala län,Startup,2016.0,2024.0,211000.0,4361000.0,46.02020503500148,2016.0,2024.0,2.0,2.0,0.0,4704000.0,4361000.0,2.0,2.0,46.02020503500148,23.01010251750074,2180500.0,,32,10-33,C,MANUFACTURING,10-33 C - MANUFACTURING
ORG_00483,Company_00483,32501,Skåne län,Startup,2016.0,2024.0,19000.0,2606000.0,84.99185245096123,2016.0,2024.0,1.0,5.0,22.284454499385188,2410000.0,2606000.0,5.0,5.0,62.70739795157604,16.998370490192247,521200.0,3.8139525673965275,32,10-33,C,MANUFACTURING,10-33 C - MANUFACTURING
ORG_00500,Company_00500,56210;69201,Stockholms län,Startup,2016.0,2024.0,316000.0,399000.0,2.9581491163602536,2016.0,2024.0,1.0,1.0,0.0,0.0,399000.0,1.0,1.0,2.9581491163602536,2.9581491163602536,399000.0,,56,55-56,I,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,55-56 I - ACCOMMODATION AND FOOD SERVICE ACTIVITIES
ORG_00501,Company_00501,58290,Västra Götalands län,Startup,2016.0,2024.0,369000.0,2670000.0,28.066521021775827,2016.0,2024.0,1.0,2.0,9.05077326652577,2437000.0,2670000.0,2.0,2.0,19.015747755250057,14.033260510887914,1335000.0,3.1010080791195693,58,58-60,J,"PUBLISHING, BROADCASTING, AND CONTENT PRODUCTION AND DISTRIBUTION ACTIVITIES","58-60 J - PUBLISHING, BROADCASTING, AND CONTENT PRODUCTION AND DISTRIBUTION ACTIVITIES"
ORG_00503,Company_00503,71121;71129,Blekinge län,Startup,2016.0,2024.0,243000.0,3933000.0,41.62493028883969,2016.0,2024.0,1.0,2.0,9.05077326652577,3684000.0,3933000.0,2.0,2.0,32.574157022313926,20.812465144419846,1966500.0,4.599046850813206,71,69-75,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES","69-75 N - PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES"
ORG_00515,Company_00515,58290,Stockholms län,Startup,2017.0,2024.0,1013000.0,12396000.0,43.01504653156667,2017.0,2024.0,1.0,11.0,40.85438884286994,10098000.0,12396000.0,10.0,11.0,2.1606576886967304,3.91045877559697,1126909.0909090908,1.0528867950272573,58,58-60,J,"PUBLISHING, BROADCASTING, AND CONTENT PRODUCTION AND DISTRIBUTION ACTIVITIES","58-60 J - PUBLISHING, BROADCASTING, AND CONTENT PRODUCTION AND DISTRIBUTION ACTIVITIES"
ORG_00521,Company_00521,62020,Hallands län,Scaleup,2016.0,2024.0,898000.0,14423000.0,41.48891243286121,2016.0,2024.0,3.0,7.0,11.172429901592373,12810000.0,14423000.0,9.0,7.0,30.31648253126884,5.926987490408744,2060428.5714285714,3.713508412968241,62,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES","61-63 K - TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES"
ORG_00533,Company_00533,39000,Dalarnas län,Startup,2016.0,2024.0,2349000.0,10254000.0,20.226799755867365,2016.0,2024.0,1.0,4.0,18.920711500272102,11850000.0,10254000.0,5.0,4.0,1.306088255595263,5.056699938966841,2563500.0,1.0690295529095974,39,36-39,E,"WATER SUPPLY; SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES","36-39 E - WATER SUPPLY; SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES"
ORG_00534,Company_00534,93199,Stockholms län,Startup,2016.0,2024.0,2000.0,10135000.0,190.46861883103534,2016.0,2024.0,1.0,13.0,37.79800151366282,6337000.0,10135000.0,9.0,13.0,152.67061731737252,14.65143221777195,779615.3846153846,5.039118768281619,93,90-93,S,"ARTS, SPORTS AND RECREATION","90-93 S - ARTS, SPORTS AND RECREATION"
ORG_00546,Company_00546,85594,Norrbottens län,Startup,2016.0,2024.0,705000.0,474000.0,-4.841266531805166,2016.0,2024.0,1.0,4.0,18.920711500272102,839000.0,474000.0,1.0,4.0,-23.761978032077266,-1.2103166329512915,118500.0,-0.25587127269159743,85,85,Q,EDUCATION,85 Q - EDUCATION
ORG_00550,Company_00550,62010,Västra Götalands län,Startup,2017.0,2024.0,130000.0,2576000.0,53.20963302728765,2017.0,2024.0,3.0,4.0,4.195362743720854,1379000.0,2576000.0,6.0,4.0,49.014270283566795,13.302408256821913,644000.0,12.682963614272886,62,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES","61-63 K - TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES"
ORG_00555,Company_00555,66190,Skåne län,Startup,2016.0,2024.0,1000.0,10019000.0,216.3028077550233,2017.0,2024.0,6.0,26.0,23.303267484803357,9440000.0,10019000.0,24.0,26.0,192.99954027021994,8.31933875980859,385346.1538461539,9.282080630799083,66,64-66,L,FINANCIAL AND INSURANCE ACTIVITIES,64-66 L - FINANCIAL AND INSURANCE ACTIVITIES
ORG_00590,Company_00590,62010,Stockholms län,Startup,2016.0,2024.0,12000.0,3674000.0,104.52421679074715,2016.0,2024.0,1.0,2.0,9.05077326652577,2807000.0,3674000.0,2.0,2.0,95.47344352422138,52.26210839537357,1837000.0,11.548650453694307,62,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES","61-63 K - TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES"
ORG_00604,Company_00604,71124,Värmlands län,Startup,2017.0,2024.0,21150000.0,149208000.0,32.193979562809446,2017.0,2024.0,12.0,20.0,7.570373984278356,105547000.0,149208000.0,21.0,20.0,24.62360557853109,1.6096989781404722,7460400.0,4.252627364205222,71,69-75,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES","69-75 N - PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES"
ORG_00610,Company_00610,62010,Stockholms län,Startup,2017.0,2024.0,891000.0,1718000.0,9.833561160364447,2017.0,2024.0,1.0,1.0,0.0,1053000.0,1718000.0,1.0,1.0,9.833561160364447,9.833561160364447,1718000.0,,62,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES","61-63 K - TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES"
ORG_00635,Company_00635,8690,Stockholms län,Startup,2016.0,2024.0,563000.0,16586000.0,52.635009577385695,2016.0,2024.0,1.0,3.0,14.72026904398771,13141000.0,16586000.0,3.0,3.0,37.91474053339799,17.5450031924619,5528666.666666667,3.575682578905291,86,86-88,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,86-88 R - HUMAN HEALTH AND SOCIAL WORK ACTIVITIES
ORG_00637,Company_00637,4752,Västra Götalands län,Startup,2016.0,2024.0,223000.0,10903000.0,62.612955655693135,2018.0,2024.0,1.0,3.0,20.093695517600274,9272000.0,10903000.0,3.0,3.0,42.51926013809286,20.87098521856438,3634333.3333333335,3.1160497878973934,47,46-47,G,WHOLESALE AND RETAIL TRADE,46-47 G - WHOLESALE AND RETAIL TRADE
ORG_00688,Company_00688,63110,Skåne län,Startup,2016.0,2024.0,200000.0,751000.0,17.984849439291995,2017.0,2024.0,1.0,1.0,0.0,747000.0,751000.0,1.0,1.0,17.984849439291995,17.984849439291995,751000.0,,63,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES","61-63 K - TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES"
ORG_00689,Company_00689,62010,Stockholms län,Startup,2016.0,2024.0,6000.0,9910000.0,152.48774319874835,2016.0,2024.0,1.0,2.0,9.05077326652577,8679000.0,9910000.0,3.0,2.0,143.43696993222258,76.24387159937417,4955000.0,16.848034826231185,62,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES","61-63 K - TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES"
ORG_00720,Company_00720,71124,Västra Götalands län,Startup,2020.0,2024.0,241000.0,774000.0,33.869296008310236,2017.0,2024.0,2.0,1.0,-9.427633573609329,1239000.0,774000.0,1.0,1.0,43.296929581919564,33.869296008310236,774000.0,-3.5925554110546027,71,69-75,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES","69-75 N - PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES"
ORG_00736,Company_00736,63110,Västerbottens län,Startup,2017.0,2024.0,25000.0,658000.0,59.55043168143417,2017.0,2024.0,1.0,1.0,0.0,619000.0,658000.0,1.0,1.0,59.55043168143417,59.55043168143417,658000.0,,63,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES","61-63 K - TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES"
ORG_00747,Company_00747,85510,Hallands län,Startup,2016.0,2024.0,337000.0,699000.0,9.548367326269712,2016.0,2024.0,2.0,1.0,-8.299595679532878,723000.0,699000.0,2.0,1.0,17.84796300580259,9.548367326269712,699000.0,-1.150461744759007,85,85,Q,EDUCATION,85 Q - EDUCATION
ORG_00748,Company_00748,47722,Västra Götalands län,Startup,2017.0,2024.0,1101000.0,1904000.0,8.13911314546134,2017.0,2024.0,1.0,1.0,0.0,2403000.0,1904000.0,1.0,1.0,8.13911314546134,8.13911314546134,1904000.0,,47,46-47,G,WHOLESALE AND RETAIL TRADE,46-47 G - WHOLESALE AND RETAIL TRADE
ORG_00756,Company_00756,58290,Västra Götalands län,Startup,2017.0,2024.0,19000.0,12329000.0,152.19657182917717,2017.0,2024.0,1.0,4.0,21.90136542044754,10350000.0,12329000.0,5.0,4.0,130.29520640872963,38.04914295729429,3082250.0,6.949181884663844,58,58-60,J,"PUBLISHING, BROADCASTING, AND CONTENT PRODUCTION AND DISTRIBUTION ACTIVITIES","58-60 J - PUBLISHING, BROADCASTING, AND CONTENT PRODUCTION AND DISTRIBUTION ACTIVITIES"
ORG_00761,Company_00761,58210,Stockholms län,Scaleup,2017.0,2024.0,516000.0,56344000.0,95.51097391520047,2017.0,2024.0,15.0,7.0,-10.31594126651637,20174000.0,56344000.0,9.0,7.0,105.82691518171684,13.644424845028638,8049142.857142857,-9.258580622711701,58,58-60,J,"PUBLISHING, BROADCASTING, AND CONTENT PRODUCTION AND DISTRIBUTION ACTIVITIES","58-60 J - PUBLISHING, BROADCASTING, AND CONTENT PRODUCTION AND DISTRIBUTION ACTIVITIES"
ORG_00762,Company_00762,62010,Stockholms län,Startup,2016.0,2024.0,8000.0,33284000.0,183.3956572184964,2016.0,2024.0,4.0,18.0,20.684519103403254,13068000.0,33284000.0,14.0,18.0,162.71113811509315,10.1886476232498,1849111.111111111,8.866324438179568,62,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES","61-63 K - TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES"
ORG_00786,Company_00786,72190,Uppsala län,Startup,2016.0,2024.0,320000.0,645000.0,9.156905933473357,2016.0,2024.0,1.0,1.0,0.0,732000.0,645000.0,1.0,1.0,9.156905933473357,9.156905933473357,645000.0,,72,69-75,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES","69-75 N - PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES"
ORG_00787,Company_00787,62010,Skåne län,Startup,2016.0,2024.0,285000.0,28615000.0,77.91747697843871,2016.0,2024.0,3.0,13.0,20.11652575607743,6737000.0,28615000.0,9.0,13.0,57.800951222361284,5.993652075264516,2201153.846153846,3.873306848470043,62,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES","61-63 K - TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES"
ORG_00794,Company_00794,71123,Stockholms län,Scaleup,2016.0,2024.0,3899000.0,191365000.0,62.69104896584765,2016.0,2024.0,9.0,41.0,20.86976240459226,239652000.0,191365000.0,34.0,41.0,41.82128656125539,1.5290499747767718,4667439.024390244,3.0039177136033364,71,69-75,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES","69-75 N - PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES"
ORG_00799,Company_00799,72190,Stockholms län,Startup,2017.0,2024.0,1248000.0,9295000.0,33.222138659632435,2017.0,2024.0,1.0,9.0,36.87381066422017,6345000.0,9295000.0,8.0,9.0,-3.6516720045877378,3.6913487399591594,1032777.7777777778,0.9009684125722577,72,69-75,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES","69-75 N - PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES"
ORG_00815,Company_00815,62030,Östergötlands län,Startup,2017.0,2024.0,105000.0,42250000.0,135.55431223723997,2017.0,2024.0,1.0,57.0,78.17192207982133,30494000.0,42250000.0,63.0,57.0,57.38239015741864,2.3781458287235084,741228.0701754387,1.7340537194265928,62,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES","61-63 K - TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES"
ORG_00826,Company_00826,64202,Kronobergs län,Startup,2017.0,2024.0,12000.0,945000.0,86.59196466332138,2017.0,2024.0,1.0,1.0,0.0,118000.0,945000.0,1.0,1.0,86.59196466332138,86.59196466332138,945000.0,,64,64-66,L,FINANCIAL AND INSURANCE ACTIVITIES,64-66 L - FINANCIAL AND INSURANCE ACTIVITIES
ORG_00827,Company_00827,73111,Uppsala län,Startup,2017.0,2024.0,942000.0,167911000.0,109.68891070093112,2017.0,2024.0,2.0,42.0,54.48576602501738,210432000.0,167911000.0,45.0,42.0,55.20314467591374,2.6116407309745506,3997880.9523809524,2.013166349731909,73,69-75,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES","69-75 N - PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES"
ORG_00829,Company_00829,62010,Blekinge län,Startup,2017.0,2024.0,24000.0,50730000.0,198.5435275564206,2018.0,2024.0,4.0,45.0,49.68975827619544,35047000.0,50730000.0,31.0,45.0,148.85376928022515,4.41207839014268,1127333.3333333333,3.9956629785324513,62,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES","61-63 K - TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES"
ORG_00834,Company_00834,85600,Stockholms län,Scaleup,2017.0,2024.0,90000.0,5073000.0,77.88775344119334,2017.0,2024.0,10.0,6.0,-7.037601250121872,7228000.0,5073000.0,8.0,6.0,84.9253546913152,12.98129224019889,845500.0,-11.067372343644013,85,85,Q,EDUCATION,85 Q - EDUCATION
ORG_00851,Company_00851,62010,Västerbottens län,Startup,2017.0,2024.0,3340000.0,15595000.0,24.625111219205674,2017.0,2024.0,3.0,11.0,20.395486046509447,16878000.0,15595000.0,13.0,11.0,4.2296251726962275,2.238646474473243,1417727.2727272727,1.2073804548247136,62,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES","61-63 K - TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES"
ORG_00854,Company_00854,56100,Dalarnas län,Startup,2017.0,2024.0,13245000.0,27960000.0,11.264092282082917,2017.0,2024.0,10.0,18.0,8.759574725442064,28953000.0,27960000.0,17.0,18.0,2.5045175566408524,0.6257829045601621,1553333.3333333333,1.2859177112065172,56,55-56,I,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,55-56 I - ACCOMMODATION AND FOOD SERVICE ACTIVITIES
